,lat,lon,setor
779,-49.23665968,-25.35305992,2
780,-49.23667399,-25.35304051,2
781,-49.23697172,-25.35271823,2
782,-49.23709221,-25.35260934,2
783,-49.23717111,-25.35250239,2
784,-49.23718862,-25.35248344,2
785,-49.23737116,-25.35231848,2
786,-49.23743243,-25.35226926,2
787,-49.23744156,-25.35226193,2
788,-49.23756428,-25.35216335,2
789,-49.23782177,-25.35202761,2
790,-49.23805781,-25.35191126,2
791,-49.23827195,-25.35179515,2
792,-49.2382748,-25.35179759,2
793,-49.2384655,-25.35200822,2
794,-49.23859425,-25.35212457,2
795,-49.23889392,-25.35235669,2
796,-49.23895903,-25.35266752,2
797,-49.23910923,-25.35295838,2
798,-49.23928089,-25.35319107,2
799,-49.23950831,-25.35335922,2
800,-49.23951693,-25.35336559,2
801,-49.23955046,-25.35336357,2
802,-49.23983879,-25.3533462,2
803,-49.24009628,-25.35336559,2
804,-49.24031086,-25.35336559,2
805,-49.24048252,-25.35336559,2
806,-49.2406971,-25.35324925,2
807,-49.24078293,-25.35309412,2
808,-49.24089022,-25.35288082,2
809,-49.24095459,-25.35258995,2
810,-49.24099751,-25.3522797,2
811,-49.24099751,-25.35200822,2
812,-49.24106188,-25.35173674,2
813,-49.24108334,-25.35136831,2
814,-49.24095459,-25.35103866,2
815,-49.24078293,-25.35074779,2
816,-49.24065418,-25.35057326,2
817,-49.24048252,-25.35034057,2
818,-49.24022503,-25.35014665,2
819,-49.24001084,-25.34989501,2
820,-49.24001045,-25.34989456,2
821,-49.23957046,-25.34964234,2
822,-49.23949152,-25.34959709,2
823,-49.23944259,-25.34954971,2
824,-49.23943009,-25.34956188,2
825,-49.23926066,-25.34946475,2
826,-49.23915638,-25.34940497,2
827,-49.23915262,-25.34941168,2
828,-49.23907616,-25.34954821,2
829,-49.2389673,-25.34972583,2
830,-49.23873811,-25.35005815,2
831,-49.23863764,-25.35033312,2
832,-49.23844805,-25.35051763,2
833,-49.23835964,-25.35055782,2
834,-49.23833998,-25.35056676,2
835,-49.23833703,-25.3505681,2
836,-49.2381041,-25.35053482,2
837,-49.23805627,-25.35052799,2
838,-49.23794741,-25.35067123,2
839,-49.23758071,-25.35106658,2
840,-49.23735152,-25.35134161,2
841,-49.2371166,-25.35133588,2
842,-49.23709125,-25.35132596,2
843,-49.23691625,-25.35125746,2
844,-49.2368066,-25.35121453,2
845,-49.23671688,-25.35119143,2
846,-49.23640824,-25.35111195,2
847,-49.23606734,-25.35082201,2
848,-49.23602899,-25.3507894,2
849,-49.23583576,-25.35062506,2
850,-49.23582909,-25.35061938,2
851,-49.2357367,-25.3505759,2
852,-49.23572225,-25.3505691,2
853,-49.23553305,-25.35048007,2
854,-49.23551511,-25.35047162,2
855,-49.23548504,-25.35048262,2
856,-49.23506922,-25.35063469,2
857,-49.23461132,-25.35063404,2
858,-49.23437001,-25.35040698,2
859,-49.23434372,-25.3503936,2
860,-49.2338621,-25.35014841,2
861,-49.23346501,-25.34988984,2
862,-49.23319639,-25.34977964,2
863,-49.23270116,-25.34992657,2
864,-49.23229845,-25.34982861,2
865,-49.232059,-25.34982317,2
866,-49.23187665,-25.34987137,2
867,-49.23154421,-25.34999142,2
868,-49.23116558,-25.35010224,2
869,-49.2308239,-25.35003759,2
870,-49.2305838,-25.35012071,2
871,-49.23047133,-25.34994002,2
872,-49.23033569,-25.34985305,2
873,-49.23025776,-25.34980308,2
874,-49.23009726,-25.34974828,2
875,-49.22983731,-25.34976964,2
876,-49.22981148,-25.34977177,2
877,-49.22964668,-25.3499332,2
878,-49.22954476,-25.34989373,2
879,-49.22983596,-25.34952348,2
880,-49.23080156,-25.34870903,2
881,-49.231338,-25.34835998,2
882,-49.23200319,-25.34785579,2
883,-49.23217485,-25.34770066,2
884,-49.23226068,-25.34764248,2
885,-49.23247526,-25.34744856,2
886,-49.232604,-25.34729343,2
887,-49.23273275,-25.34717707,2
888,-49.23292587,-25.34702194,2
889,-49.23307607,-25.34688619,2
890,-49.23322628,-25.34678923,2
891,-49.23333357,-25.3466341,2
892,-49.23348377,-25.34649835,2
893,-49.23359106,-25.34632382,2
894,-49.23369835,-25.34605234,2
895,-49.23385391,-25.34586326,2
896,-49.23382173,-25.34579054,2
897,-49.23377345,-25.34568873,2
898,-49.23370371,-25.3455142,2
899,-49.23366616,-25.34539785,2
900,-49.23362324,-25.34526695,2
901,-49.2335696,-25.34516029,2
902,-49.23353205,-25.34504879,2
903,-49.2334945,-25.34496152,2
904,-49.23346231,-25.34487911,2
905,-49.23344622,-25.34482093,2
906,-49.23339257,-25.34474821,2
907,-49.23338184,-25.34467064,2
908,-49.23335502,-25.34459307,2
909,-49.23332284,-25.3445252,2
910,-49.23330138,-25.34444763,2
911,-49.23326919,-25.3443749,2
912,-49.23322628,-25.34428279,2
913,-49.23319945,-25.34422946,2
914,-49.23317263,-25.34418098,2
915,-49.23313508,-25.34409371,2
916,-49.23311362,-25.34402099,2
917,-49.23317857,-25.34399272,2
918,-49.23384072,-25.34378532,2
919,-49.23430703,-25.34361949,2
920,-49.23479428,-25.34342537,2
921,-49.23517212,-25.34328051,2
922,-49.23524405,-25.34327125,2
923,-49.23526148,-25.34327125,2
924,-49.2353094,-25.3432608,2
925,-49.23537476,-25.34323815,2
926,-49.23542664,-25.34317592,2
927,-49.23545366,-25.34314805,2
928,-49.23551291,-25.34311843,2
929,-49.23567674,-25.34310885,2
930,-49.2357846,-25.34308679,2
931,-49.23599816,-25.34301747,2
932,-49.23657697,-25.34279086,2
933,-49.23674972,-25.34272271,2
934,-49.23685501,-25.34264094,2
935,-49.23697693,-25.34247846,2
936,-49.23702214,-25.34233998,2
937,-49.2370345,-25.3422527,2
938,-49.23707391,-25.34220635,2
939,-49.23714037,-25.34217314,2
940,-49.23725974,-25.34206884,2
941,-49.237301,-25.34200399,2
942,-49.23730933,-25.34194292,2
943,-49.23741195,-25.34177106,2
944,-49.23741688,-25.34171066,2
945,-49.23740079,-25.34166318,2
946,-49.23740773,-25.34160858,2
947,-49.2374771,-25.34155397,2
948,-49.23757765,-25.34150396,2
949,-49.23769157,-25.34146016,2
950,-49.23779893,-25.34143607,2
951,-49.23797259,-25.34142926,2
952,-49.23817101,-25.34148503,2
953,-49.23833211,-25.34151303,2
954,-49.23850546,-25.34152704,2
955,-49.23874278,-25.34153228,2
956,-49.23893014,-25.34152178,2
957,-49.2390247,-25.34148678,2
958,-49.23909649,-25.34142027,2
959,-49.23917529,-25.34138877,2
960,-49.23933209,-25.34134465,2
961,-49.23947406,-25.34130615,2
962,-49.23960316,-25.34117867,2
963,-49.23968715,-25.34102476,2
964,-49.23970109,-25.34096873,2
965,-49.23973425,-25.3408486,2
966,-49.23980885,-25.34072984,2
967,-49.23999624,-25.34036903,2
968,-49.24000708,-25.34018742,2
969,-49.2399785,-25.33997284,2
970,-49.2400933,-25.33917864,2
971,-49.24018737,-25.33871009,2
972,-49.2402065,-25.33862165,2
973,-49.24021871,-25.33856524,2
974,-49.24025983,-25.33848694,2
975,-49.24033658,-25.33840828,2
976,-49.24038616,-25.33837525,2
977,-49.24039993,-25.33835598,2
978,-49.2404079,-25.33818506,2
979,-49.24040899,-25.33808391,2
980,-49.24042966,-25.33796535,2
981,-49.24045364,-25.33784634,2
982,-49.24048347,-25.33776673,2
983,-49.24051355,-25.33767534,2
984,-49.24047986,-25.33757914,2
985,-49.24048945,-25.33747168,2
986,-49.24057486,-25.33734301,2
987,-49.24067974,-25.33725603,2
988,-49.24082531,-25.3371911,2
989,-49.2409805,-25.33715622,2
990,-49.24115682,-25.33708134,2
991,-49.24133367,-25.33698634,2
992,-49.24167219,-25.33677515,2
993,-49.24183165,-25.33663003,2
994,-49.24190004,-25.33656623,2
995,-49.24198667,-25.33639457,2
996,-49.24203379,-25.33617818,2
997,-49.24202315,-25.33594576,2
998,-49.24194853,-25.33577645,2
999,-49.2418374,-25.33561427,2
1000,-49.24178172,-25.3354454,2
1001,-49.24179516,-25.33522854,2
1002,-49.24182015,-25.3348742,2
1003,-49.24188927,-25.33461321,2
1004,-49.2419701,-25.33432226,2
1005,-49.24204596,-25.33412915,2
1006,-49.24208961,-25.33408793,2
1007,-49.24226909,-25.33397399,2
1008,-49.2424316,-25.33383096,2
1009,-49.24245343,-25.33366611,2
1010,-49.24251164,-25.33356671,2
1011,-49.24258271,-25.33348241,2
1012,-49.24265279,-25.33343257,2
1013,-49.24269279,-25.33341162,2
1014,-49.24270345,-25.33338898,2
1015,-49.24267613,-25.33335035,2
1016,-49.24257257,-25.3332119,2
1017,-49.24252118,-25.33313425,2
1018,-49.24249967,-25.33307213,2
1019,-49.24248438,-25.33292038,2
1020,-49.24290942,-25.33212247,2
1021,-49.24548202,-25.33067848,2
1022,-49.24558015,-25.32925347,2
1023,-49.24560089,-25.32920296,2
1024,-49.24562441,-25.32914571,2
1025,-49.24583066,-25.32790147,2
1026,-49.24644159,-25.3265925,2
1027,-49.25076708,-25.32398115,2
1028,-49.25083681,-25.3238595,2
1029,-49.2509439,-25.32379497,2
1030,-49.25118127,-25.3232586,2
1031,-49.25341841,-25.31935568,2
1032,-49.25384757,-25.31784275,2
1033,-49.25350424,-25.31629101,2
1034,-49.25389048,-25.31508839,2
1035,-49.25462004,-25.31349782,2
1036,-49.25818202,-25.3095795,2
1037,-49.26527697,-25.30465193,2
1038,-49.26527697,-25.30455831,2
1039,-49.2653004,-25.30284601,2
1040,-49.26246747,-25.30034517,2
1041,-49.26076429,-25.29884165,2
1042,-49.25981521,-25.29638876,2
1043,-49.26317752,-25.29298179,2
1044,-49.26319717,-25.29291978,2
1045,-49.2632351,-25.29280009,2
1046,-49.26301399,-25.29258272,2
1047,-49.26259141,-25.29174436,2
1048,-49.26271968,-25.29097537,2
1049,-49.26296866,-25.29069591,2
1050,-49.26380869,-25.28990661,2
1051,-49.26508525,-25.28865501,2
1052,-49.26504644,-25.28812499,2
1053,-49.26526448,-25.2860603,2
1054,-49.26527557,-25.28552618,2
1055,-49.28870941,-25.26854343,2
1056,-49.32166839,-25.26924199,2
1057,-49.33454299,-25.29842274,2
1058,-49.34766181,-25.33376852,2
1059,-49.34776092,-25.33403546,2
1060,-49.31658112,-25.34065712,2
1061,-49.31657618,-25.34038912,2
1062,-49.31634014,-25.34009822,2
1063,-49.31610411,-25.33976854,2
1064,-49.31593244,-25.33965218,2
1065,-49.31582516,-25.33941946,2
1066,-49.31558912,-25.33924493,2
1067,-49.315396,-25.33905099,2
1068,-49.31518143,-25.33893463,2
1069,-49.31494539,-25.33881827,2
1070,-49.31464498,-25.33876009,2
1071,-49.31447332,-25.33877949,2
1072,-49.31417292,-25.3387407,2
1073,-49.31395834,-25.33868252,2
1074,-49.31376522,-25.33870191,2
1075,-49.31352919,-25.33870191,2
1076,-49.31329315,-25.33864373,2
1077,-49.31314295,-25.33858555,2
1078,-49.31288546,-25.33856616,2
1079,-49.31262796,-25.33854677,2
1080,-49.31243484,-25.33854677,2
1081,-49.31213444,-25.33856616,2
1082,-49.31198423,-25.33862434,2
1083,-49.31181257,-25.33858555,2
1084,-49.31153362,-25.33856616,2
1085,-49.31136196,-25.33858555,2
1086,-49.31123321,-25.33846919,2
1087,-49.31095426,-25.33829465,2
1088,-49.31086843,-25.33827526,2
1089,-49.31073969,-25.3381589,2
1090,-49.31056803,-25.33810072,2
1091,-49.31024616,-25.33806193,2
1092,-49.31009596,-25.33800375,2
1093,-49.30990284,-25.33800375,2
1094,-49.30981701,-25.33796497,2
1095,-49.30964535,-25.33800375,2
1096,-49.30945223,-25.33810072,2
1097,-49.30923765,-25.33808133,2
1098,-49.30908745,-25.33808133,2
1099,-49.30889433,-25.33810072,2
1100,-49.30870121,-25.33806193,2
1101,-49.30848663,-25.33808133,2
1102,-49.30831497,-25.33802315,2
1103,-49.30805748,-25.33804254,2
1104,-49.30777853,-25.33802315,2
1105,-49.30767124,-25.33802315,2
1106,-49.30743521,-25.33808133,2
1107,-49.3071348,-25.33800375,2
1108,-49.30677002,-25.33792618,2
1109,-49.30623358,-25.33798436,2
1110,-49.30612903,-25.33793282,2
1111,-49.30609697,-25.33795457,2
1112,-49.30487388,-25.33737277,2
1113,-49.30437735,-25.33737585,2
1114,-49.30431171,-25.337352,2
1115,-49.30415582,-25.33737722,2
1116,-49.30307725,-25.33755172,2
1117,-49.3026904,-25.33754174,2
1118,-49.30242095,-25.33755468,2
1119,-49.30223122,-25.33753506,2
1120,-49.30180597,-25.33766581,2
1121,-49.30120896,-25.33769835,2
1122,-49.30077062,-25.33779641,2
1123,-49.30024536,-25.33771099,2
1124,-49.29944463,-25.3373696,2
1125,-49.29896281,-25.33809456,2
1126,-49.29901799,-25.33848702,2
1127,-49.29897486,-25.33863095,2
1128,-49.29897412,-25.33863377,2
1129,-49.29892326,-25.33868995,2
1130,-49.29894261,-25.33869432,2
1131,-49.29875372,-25.3388942,2
1132,-49.29857732,-25.33908398,2
1133,-49.29839419,-25.33928523,2
1134,-49.29822822,-25.33946555,2
1135,-49.29812358,-25.33957977,2
1136,-49.29808285,-25.33960058,2
1137,-49.29806366,-25.33963357,2
1138,-49.29800491,-25.33968484,2
1139,-49.29784382,-25.33985669,2
1140,-49.2976586,-25.34005326,2
1141,-49.29760641,-25.34010828,2
1142,-49.29755707,-25.34013932,2
1143,-49.29746449,-25.34018305,2
1144,-49.29739681,-25.34021549,2
1145,-49.2973404,-25.34024937,2
1146,-49.29725491,-25.34031794,2
1147,-49.29715857,-25.34041425,2
1148,-49.2970284,-25.34053123,2
1149,-49.29687656,-25.34067601,2
1150,-49.29671494,-25.3408282,2
1151,-49.29657486,-25.3409598,2
1152,-49.29648691,-25.34104264,2
1153,-49.296448,-25.34107691,2
1154,-49.29644553,-25.34110229,2
1155,-49.29621028,-25.34136079,2
1156,-49.29607106,-25.3415103,2
1157,-49.29592943,-25.34166254,2
1158,-49.2958618,-25.34173676,2
1159,-49.29464126,-25.34280111,2
1160,-49.29414177,-25.34281493,2
1161,-49.29364091,-25.34325768,2
1162,-49.29329284,-25.34380305,2
1163,-49.29280161,-25.34403405,2
1164,-49.29230095,-25.34386169,2
1165,-49.29200506,-25.34375081,2
1166,-49.29167218,-25.34400953,2
1167,-49.29099645,-25.34416435,2
1168,-49.29028948,-25.34426417,2
1169,-49.289949,-25.34430564,2
1170,-49.2897641,-25.34468525,2
1171,-49.28993559,-25.34492327,2
1172,-49.28996416,-25.34546495,2
1173,-49.28996166,-25.34552666,2
1174,-49.29003312,-25.34554208,2
1175,-49.29010143,-25.34555192,2
1176,-49.29011047,-25.34598053,2
1177,-49.29011038,-25.34598113,2
1178,-49.29010536,-25.34607907,2
1179,-49.290098,-25.34628136,2
1180,-49.29009404,-25.34641631,2
1181,-49.29006632,-25.34655996,2
1182,-49.29006063,-25.34662129,2
1183,-49.29006756,-25.34665654,2
1184,-49.29008146,-25.3466837,2
1185,-49.29011805,-25.34673856,2
1186,-49.29012667,-25.34674921,2
1187,-49.29013758,-25.34726702,2
1188,-49.2898768,-25.34751883,2
1189,-49.28983522,-25.34800499,2
1190,-49.28981452,-25.34820874,2
1191,-49.2897869,-25.34851944,2
1192,-49.28975411,-25.34876456,2
1193,-49.2897239,-25.34899841,2
1194,-49.28972823,-25.34910642,2
1195,-49.28982052,-25.34927199,2
1196,-49.2898476,-25.34928563,2
1197,-49.28983776,-25.34937279,2
1198,-49.28984411,-25.34964363,2
1199,-49.28985384,-25.34993435,2
1200,-49.28988058,-25.35108971,2
1201,-49.28976759,-25.35199404,2
1202,-49.28950687,-25.35247516,2
1203,-49.28980776,-25.3526139,2
1204,-49.29027665,-25.35284453,2
1205,-49.29028175,-25.35284706,2
1206,-49.29074765,-25.3535207,2
1207,-49.29079266,-25.35358577,2
1208,-49.29080545,-25.35360427,2
1209,-49.29094443,-25.35380522,2
1210,-49.29035787,-25.35382115,2
1211,-49.28991349,-25.353845,2
1212,-49.28948606,-25.35386743,2
1213,-49.28899114,-25.353887,2
1214,-49.28852007,-25.3539081,2
1215,-49.28803916,-25.3539249,2
1216,-49.28763558,-25.3539333,2
1217,-49.28734442,-25.35394031,2
1218,-49.2870378,-25.35393886,2
1219,-49.28665828,-25.35390087,2
1220,-49.28625913,-25.35383758,2
1221,-49.28588514,-25.35375464,2
1222,-49.28554908,-25.35364221,2
1223,-49.28521726,-25.35351989,2
1224,-49.28492325,-25.35338624,2
1225,-49.28465616,-25.3532443,2
1226,-49.28437774,-25.35307274,2
1227,-49.2839831,-25.35280163,2
1228,-49.28392722,-25.35278766,2
1229,-49.28375897,-25.35264552,2
1230,-49.28347774,-25.3524581,2
1231,-49.28345591,-25.35246759,2
1232,-49.28339266,-25.35243848,2
1233,-49.28324771,-25.35240667,2
1234,-49.28310307,-25.35237566,2
1235,-49.28298595,-25.35235469,2
1236,-49.28286777,-25.35234254,2
1237,-49.28278271,-25.35234086,2
1238,-49.28263148,-25.35234303,2
1239,-49.28236814,-25.35236836,2
1240,-49.28218112,-25.35238029,2
1241,-49.28199612,-25.352388,2
1242,-49.28181673,-25.35238941,2
1243,-49.28158627,-25.35238375,2
1244,-49.28138245,-25.35237814,2
1245,-49.28124309,-25.35237394,2
1246,-49.28115134,-25.35237815,2
1247,-49.2810743,-25.35239567,2
1248,-49.28099932,-25.35242651,2
1249,-49.28092788,-25.35247061,2
1250,-49.28085573,-25.35253014,2
1251,-49.2808004,-25.35260799,2
1252,-49.28076049,-25.35269274,2
1253,-49.28073388,-25.35276636,2
1254,-49.28070045,-25.35289778,2
1255,-49.28068613,-25.3530182,2
1256,-49.28066567,-25.3531475,2
1257,-49.28070776,-25.35352935,2
1258,-49.28021312,-25.3532767,2
1259,-49.28004955,-25.35317815,2
1260,-49.27980815,-25.35296485,2
1261,-49.27952384,-25.35274185,2
1262,-49.27928244,-25.35251401,2
1263,-49.27911077,-25.35231525,2
1264,-49.27875136,-25.35227162,2
1265,-49.2784134,-25.35243645,2
1266,-49.27820352,-25.35228101,2
1267,-49.27816999,-25.35198045,2
1268,-49.2778964,-25.35172836,2
1269,-49.27738679,-25.35156354,2
1270,-49.27683693,-25.35173321,2
1271,-49.27624953,-25.35199984,2
1272,-49.27599472,-25.35233919,2
1273,-49.27541536,-25.35262763,2
1274,-49.27503449,-25.35293061,2
1275,-49.27372387,-25.35363755,2
1276,-49.27367683,-25.35378827,2
1277,-49.27365537,-25.35392401,2
1278,-49.27359636,-25.3540549,2
1279,-49.27350516,-25.35416155,2
1280,-49.27344616,-25.35433122,2
1281,-49.27336032,-25.35448634,2
1282,-49.2731833,-25.35464147,2
1283,-49.27317776,-25.35467647,2
1284,-49.27214408,-25.35567729,2
1285,-49.27197759,-25.35573201,2
1286,-49.27196226,-25.35573704,2
1287,-49.2718945,-25.35573704,2
1288,-49.27182476,-25.35572735,2
1289,-49.27176039,-25.3557225,2
1290,-49.27173386,-25.35571597,2
1291,-49.27090328,-25.35604314,2
1292,-49.27072341,-25.35611702,2
1293,-49.27070896,-25.35612485,2
1294,-49.27069956,-25.35612681,2
1295,-49.27039333,-25.3562526,2
1296,-49.27025581,-25.35629779,2
1297,-49.27025317,-25.35631261,2
1298,-49.27018325,-25.35637208,2
1299,-49.27011888,-25.35646904,2
1300,-49.27004914,-25.35655144,2
1301,-49.26990966,-25.35670172,2
1302,-49.2698131,-25.35677928,2
1303,-49.269738,-25.35684715,2
1304,-49.2696629,-25.35689078,2
1305,-49.26952879,-25.35758713,2
1306,-49.26910308,-25.35955333,2
1307,-49.26904599,-25.35981699,2
1308,-49.26898162,-25.36047625,2
1309,-49.26821345,-25.36040038,2
1310,-49.26782721,-25.36049733,2
1311,-49.26707619,-25.36061367,2
1312,-49.26634663,-25.3607494,2
1313,-49.26600331,-25.36090452,2
1314,-49.26495188,-25.36082696,2
1315,-49.26424378,-25.36088513,2
1316,-49.26395921,-25.36126227,2
1317,-49.26391943,-25.36133118,2
1318,-49.26385754,-25.36181583,2
1319,-49.26381463,-25.36228118,2
1320,-49.26353568,-25.36261081,2
1321,-49.26325673,-25.36283378,2
1322,-49.26310652,-25.36314401,2
1323,-49.26288122,-25.36341547,2
1324,-49.26296586,-25.36358234,2
1325,-49.26305928,-25.36363661,2
1326,-49.26330784,-25.36358888,2
1327,-49.26346279,-25.36360638,2
1328,-49.26356786,-25.36373054,2
1329,-49.26243061,-25.36512656,2
1330,-49.261347,-25.36649349,2
1331,-49.26080564,-25.36700978,2
1332,-49.26023702,-25.3673297,2
1333,-49.26087002,-25.36746542,2
1334,-49.26097731,-25.36816341,2
1335,-49.26096658,-25.36910375,2
1336,-49.26102022,-25.36944305,2
1337,-49.26133136,-25.37036399,2
1338,-49.26098222,-25.37066202,2
1339,-49.26002735,-25.37016762,2
1340,-49.25968403,-25.37037119,2
1341,-49.25932997,-25.37063293,2
1342,-49.25908524,-25.37074932,2
1343,-49.25762112,-25.37180764,2
1344,-49.25611444,-25.37093252,2
1345,-49.25568528,-25.37069987,2
1346,-49.25529904,-25.37058354,2
1347,-49.25482698,-25.3703121,2
1348,-49.25444074,-25.37027333,2
1349,-49.25362535,-25.37011822,2
1350,-49.25311036,-25.37007944,2
1351,-49.25250955,-25.36988556,2
1352,-49.25228961,-25.36958989,2
1353,-49.25232716,-25.36930391,2
1354,-49.25260226,-25.3691605,2
1355,-49.25260611,-25.3691585,2
1356,-49.25261201,-25.36914993,2
1357,-49.25278313,-25.3689016,2
1358,-49.2531801,-25.36886767,2
1359,-49.25334103,-25.36844112,2
1360,-49.25309427,-25.36812606,2
1361,-49.25305135,-25.36775768,2
1362,-49.25263293,-25.36706938,2
1363,-49.25252564,-25.36646832,2
1364,-49.25215013,-25.36555704,2
1365,-49.25196774,-25.36546979,2
1366,-49.25182827,-25.36536315,2
1367,-49.25164588,-25.36523712,2
1368,-49.25151713,-25.36517896,2
1369,-49.25137766,-25.3651111,2
1370,-49.25121672,-25.36505293,2
1371,-49.2510236,-25.36496568,2
1372,-49.25089486,-25.36486873,2
1373,-49.2507983,-25.36477179,2
1374,-49.25071247,-25.36463606,2
1375,-49.25060518,-25.36452942,2
1376,-49.25049789,-25.364384,2
1377,-49.25041206,-25.36426767,2
1378,-49.2503155,-25.36411255,2
1379,-49.25021894,-25.36393805,2
1380,-49.25012238,-25.36382172,2
1381,-49.25000436,-25.36372477,2
1382,-49.24992926,-25.36358904,2
1383,-49.24976833,-25.36344362,2
1384,-49.24967177,-25.36326912,2
1385,-49.24957521,-25.363114,2
1386,-49.24939282,-25.36292011,2
1387,-49.24924262,-25.36273591,2
1388,-49.24916752,-25.36255171,2
1389,-49.24906023,-25.36240629,2
1390,-49.24889929,-25.36221239,2
1391,-49.24881346,-25.36206697,2
1392,-49.24872763,-25.36189247,2
1393,-49.24837358,-25.36120413,2
1394,-49.24819119,-25.36086481,2
1395,-49.24800344,-25.36049641,2
1396,-49.24764938,-25.36064668,2
1397,-49.24752064,-25.36118474,2
1398,-49.24750204,-25.36118751,2
1399,-49.24724347,-25.36122594,2
1400,-49.24670525,-25.36130593,2
1401,-49.24644776,-25.36131562,2
1402,-49.24625464,-25.36139318,2
1403,-49.24599714,-25.36141257,2
1404,-49.24576111,-25.36143196,2
1405,-49.2454607,-25.36147074,2
1406,-49.24522467,-25.36143196,2
1407,-49.24532393,-25.36107667,2
1408,-49.24481968,-25.36097003,2
